  0.37631579E+00  0.11687435E+02  0.13220326E+01  0.21823506E+01
  0.40526316E+00  0.11687435E+02  0.13220326E+01  0.21563233E+01
  0.43421053E+00  0.11687435E+02  0.13220326E+01  0.21305934E+01
  0.46315789E+00  0.11687435E+02  0.13220326E+01  0.21051711E+01
  0.49210526E+00  0.11687435E+02  0.13220326E+01  0.20800653E+01
  0.52105263E+00  0.11687435E+02  0.13220326E+01  0.20552836E+01
  0.55000000E+00  0.11687435E+02  0.13220326E+01  0.20308324E+01
  0.00000000E+00  0.11724096E+02  0.13597607E+01  0.25101242E+01
  0.28947368E-01  0.11724096E+02  0.13597607E+01  0.24821786E+01
  0.57894737E-01  0.11724096E+02  0.13597607E+01  0.24542568E+01
  0.86842105E-01  0.11724096E+02  0.13597607E+01  0.24263895E+01
  0.11578947E+00  0.11724096E+02  0.13597607E+01  0.23986061E+01
  0.14473684E+00  0.11724096E+02  0.13597607E+01  0.23709340E+01
  0.17368421E+00  0.11724096E+02  0.13597607E+01  0.23433989E+01
  0.20263158E+00  0.11724096E+02  0.13597607E+01  0.23160247E+01
  0.23157895E+00  0.11724096E+02  0.13597607E+01  0.22888338E+01
  0.26052632E+00  0.11724096E+02  0.13597607E+01  0.22618465E+01
  0.28947368E+00  0.11724096E+02  0.13597607E+01  0.22350819E+01
  0.31842105E+00  0.11724096E+02  0.13597607E+01  0.22085573E+01
  0.34736842E+00  0.11724096E+02  0.13597607E+01  0.21822882E+01
  0.37631579E+00  0.11724096E+02  0.13597607E+01  0.21562890E+01
  0.40526316E+00  0.11724096E+02  0.13597607E+01  0.21305723E+01
  0.43421053E+00  0.11724096E+02  0.13597607E+01  0.21051495E+01
  0.46315789E+00  0.11724096E+02  0.13597607E+01  0.20800306E+01
  0.49210526E+00  0.11724096E+02  0.13597607E+01  0.20552244E+01
  0.52105263E+00  0.11724096E+02  0.13597607E+01  0.20307384E+01
  0.55000000E+00  0.11724096E+02  0.13597607E+01  0.20065790E+01
  0.00000000E+00  0.11760757E+02  0.13985655E+01  0.24799782E+01
  0.28947368E-01  0.11760757E+02  0.13985655E+01  0.24523680E+01
  0.57894737E-01  0.11760757E+02  0.13985655E+01  0.24247812E+01
  0.86842105E-01  0.11760757E+02  0.13985655E+01  0.23972484E+01
  0.11578947E+00  0.11760757E+02  0.13985655E+01  0.23697983E+01
  0.14473684E+00  0.11760757E+02  0.13985655E+01  0.23424583E+01
  0.17368421E+00  0.11760757E+02  0.13985655E+01  0.23152537E+01
  0.20263158E+00  0.11760757E+02  0.13985655E+01  0.22882080E+01
  0.23157895E+00  0.11760757E+02  0.13985655E+01  0.22613434E+01
  0.26052632E+00  0.11760757E+02  0.13985655E+01  0.22346800E+01
  0.28947368E+00  0.11760757E+02  0.13985655E+01  0.22082366E+01
  0.31842105E+00  0.11760757E+02  0.13985655E+01  0.21820304E+01
  0.34736842E+00  0.11760757E+02  0.13985655E+01  0.21560766E+01
  0.37631579E+00  0.11760757E+02  0.13985655E+01  0.21303894E+01
  0.40526316E+00  0.11760757E+02  0.13985655E+01  0.21049813E+01
  0.43421053E+00  0.11760757E+02  0.13985655E+01  0.20798637E+01
  0.46315789E+00  0.11760757E+02  0.13985655E+01  0.20550463E+01
  0.49210526E+00  0.11760757E+02  0.13985655E+01  0.20305378E+01
  0.52105263E+00  0.11760757E+02  0.13985655E+01  0.20063457E+01
  0.55000000E+00  0.11760757E+02  0.13985655E+01  0.19824763E+01
  0.00000000E+00  0.11797418E+02  0.14384776E+01  0.24500248E+01
  0.28947368E-01  0.11797418E+02  0.14384776E+01  0.24227478E+01
  0.57894737E-01  0.11797418E+02  0.14384776E+01  0.23954939E+01
  0.86842105E-01  0.11797418E+02  0.14384776E+01  0.23682933E+01
  0.11578947E+00  0.11797418E+02  0.14384776E+01  0.23411746E+01
  0.14473684E+00  0.11797418E+02  0.14384776E+01  0.23141645E+01
  0.17368421E+00  0.11797418E+02  0.14384776E+01  0.22872882E+01
  0.20263158E+00  0.11797418E+02  0.14384776E+01  0.22605690E+01
  0.23157895E+00  0.11797418E+02  0.14384776E+01  0.22340286E+01
  0.26052632E+00  0.11797418E+02  0.14384776E+01  0.22076870E+01
  0.28947368E+00  0.11797418E+02  0.14384776E+01  0.21815628E+01
  0.31842105E+00  0.11797418E+02  0.14384776E+01  0.21556728E+01
  0.34736842E+00  0.11797418E+02  0.14384776E+01  0.21300323E+01
  0.37631579E+00  0.11797418E+02  0.14384776E+01  0.21046552E+01
  0.40526316E+00  0.11797418E+02  0.14384776E+01  0.20795538E+01
  0.43421053E+00  0.11797418E+02  0.14384776E+01  0.20547393E+01
  0.46315789E+00  0.11797418E+02  0.14384776E+01  0.20302215E+01
  0.49210526E+00  0.11797418E+02  0.14384776E+01  0.20060089E+01
