  0.53762178E+01  0.13859878E+01
  0.54636642E+01  0.13311403E+01
  0.55525324E+01  0.12784343E+01
  0.56428465E+01  0.12277871E+01
  0.57346293E+01  0.11791197E+01
  0.58278987E+01  0.11323590E+01
  0.59226916E+01  0.10874253E+01
  0.60190263E+01  0.10442514E+01
  0.61169280E+01  0.10027693E+01
  0.62164157E+01  0.96291643E+00
  0.63175277E+01  0.92462476E+00
  0.64202843E+01  0.88783646E+00
  0.65247122E+01  0.85249339E+00
  0.66308321E+01  0.81854163E+00
  0.67386852E+01  0.78592303E+00
  0.68482923E+01  0.75458825E+00
  0.69596822E+01  0.72448736E+00
  0.70728757E+01  0.69557455E+00
  0.71879192E+01  0.66779946E+00
  0.73048331E+01  0.64112022E+00
  0.74236488E+01  0.61549400E+00
  0.75443887E+01  0.59088154E+00
  0.76671006E+01  0.56724006E+00
  0.77918092E+01  0.54453322E+00
  0.79185457E+01  0.52272479E+00
  0.80473346E+01  0.50178105E+00
  0.81782273E+01  0.48166539E+00
  0.83112495E+01  0.46234682E+00
  0.84464346E+01  0.44379434E+00
  0.85838095E+01  0.42597900E+00
  0.87234282E+01  0.40886961E+00
  0.88653181E+01  0.39243967E+00
  0.90095155E+01  0.37666261E+00
  0.91560589E+01  0.36151272E+00
  0.93049751E+01  0.34696647E+00
  0.94563242E+01  0.33299809E+00
  0.96101344E+01  0.31958597E+00
  0.97664467E+01  0.30670813E+00
  0.99252903E+01  0.29434444E+00
  0.10086729E+02  0.28247296E+00
  0.10250793E+02  0.27107513E+00
  0.10417526E+02  0.26013230E+00
  0.10586959E+02  0.24962727E+00
  0.10759160E+02  0.23954129E+00
  0.10934161E+02  0.22985859E+00
  0.11112009E+02  0.22056315E+00
  0.11292738E+02  0.21164029E+00
  0.11476418E+02  0.20307409E+00
  0.11663087E+02  0.19485104E+00
  0.11852791E+02  0.18695756E+00
  0.12045567E+02  0.17938109E+00
  0.12241492E+02  0.17210806E+00
  0.12440605E+02  0.16512691E+00
  0.12642956E+02  0.15842608E+00
  0.12848584E+02  0.15199488E+00
  0.13057571E+02  0.14582176E+00
  0.13269957E+02  0.13989685E+00
  0.13485797E+02  0.13421030E+00
  0.13705134E+02  0.12875296E+00
  0.13928053E+02  0.12351500E+00
  0.14154597E+02  0.11848806E+00
  0.14384827E+02  0.11366371E+00
  0.14618801E+02  0.10903389E+00
  0.14856566E+02  0.10459110E+00
  0.15098213E+02  0.10032733E+00
  0.15343790E+02  0.96235694E-01
  0.15593363E+02  0.92309329E-01
  0.15846977E+02  0.88541872E-01
  0.16104734E+02  0.84926485E-01
  0.16366682E+02  0.81457329E-01
  0.16632893E+02  0.78128522E-01
  0.16903414E+02  0.74934689E-01
  0.17178354E+02  0.71869970E-01
  0.17457766E+02  0.68929424E-01
  0.17741723E+02  0.66108047E-01
  0.18030279E+02  0.63401255E-01
  0.18323548E+02  0.60804082E-01
  0.18621587E+02  0.58312295E-01
  0.18924474E+02  0.55921674E-01
  0.19232266E+02  0.53628301E-01
  0.19545085E+02  0.51427964E-01
  0.19862994E+02  0.49317059E-01
  0.20186071E+02  0.47292001E-01
